fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-06-21,DL,DL_CODESHARE,DL,3301,9E,N8869B,3301,13277,MGM,"Montgomery, AL",10397,ATL,"Atlanta, GA",600,557,-3,8,605,737,6,805,743,-22,0,,0,N,65,46,32,1,147,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3302,9E,N326PQ,3302,13487,MSP,"Minneapolis, MN",15412,TYS,"Knoxville, TN",2020,2016,-4,22,2038,2339,6,2340,2345,5,0,,0,N,140,149,121,1,792,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3303,9E,N8888D,3303,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",1747,1742,-5,33,1815,1906,2,1909,1908,-1,0,,0,N,82,86,51,1,300,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3303,9E,N8888D,3303,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1935,1931,-4,13,1944,2037,18,2058,2055,-3,0,,0,N,83,84,53,1,300,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3304,9E,N832AY,3304,10397,ATL,"Atlanta, GA",11146,CRW,"Charleston/Dunbar, WV",1748,1832,44,13,1845,2202,11,1921,2213,,0,,1,N,93,,,1,363,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3304,9E,N832AY,3304,11146,CRW,"Charleston/Dunbar, WV",10397,ATL,"Atlanta, GA",1946,2239,173,18,2257,2352,7,2119,2359,160,0,,0,N,93,80,55,1,363,0,1,0,0,159,,,,
2018-06-21,DL,DL_CODESHARE,DL,3305,9E,N197PQ,3305,11433,DTW,"Detroit, MI",11057,CLT,"Charlotte, NC",1003,1000,-3,16,1016,1138,7,1155,1145,-10,0,,0,N,112,105,82,1,500,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3306,9E,N8976E,3306,14492,RDU,"Raleigh/Durham, NC",14100,PHL,"Philadelphia, PA",1945,1943,-2,31,2014,2109,18,2117,2127,10,0,,0,N,92,104,55,1,337,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3307,9E,N820AY,3307,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",730,726,-4,12,738,831,11,853,842,-11,0,,0,N,83,76,53,1,300,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3308,9E,N325PQ,3308,10397,ATL,"Atlanta, GA",12197,HPN,"White Plains, NY",1206,1203,-3,14,1217,1409,5,1429,1414,-15,0,,0,N,143,131,112,1,780,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3308,9E,N325PQ,3308,12197,HPN,"White Plains, NY",10397,ATL,"Atlanta, GA",1505,1459,-6,27,1526,1724,13,1737,1737,,0,,0,N,152,158,118,1,780,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3309,9E,N601LR,3309,10397,ATL,"Atlanta, GA",14696,SBN,"South Bend, IN",940,938,-2,20,958,1118,4,1138,1122,-16,0,,0,N,118,104,80,1,566,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3309,9E,N601LR,3309,14696,SBN,"South Bend, IN",10397,ATL,"Atlanta, GA",1213,1208,-5,12,1220,1355,10,1416,1405,-11,0,,0,N,123,117,95,1,566,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3310,9E,N8888D,3310,10397,ATL,"Atlanta, GA",14814,SHV,"Shreveport, LA",2223,2219,-4,14,2233,2255,5,2305,2300,-5,0,,0,N,102,101,82,1,551,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3311,9E,N310PQ,3311,12953,LGA,"New York, NY",13342,MKE,"Milwaukee, WI",710,703,-7,28,731,816,4,841,820,-21,0,,0,N,151,137,105,1,738,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3312,9E,N8877A,3312,10581,BGR,"Bangor, ME",12953,LGA,"New York, NY",750,743,-7,12,755,907,21,933,928,-5,0,,0,N,103,105,72,1,378,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3313,9E,N919XJ,3313,12197,HPN,"White Plains, NY",10397,ATL,"Atlanta, GA",600,554,-6,16,610,757,5,815,802,-13,0,,0,N,135,128,107,1,780,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3314,9E,N335PQ,3314,12953,LGA,"New York, NY",14492,RDU,"Raleigh/Durham, NC",930,921,-9,36,957,1100,4,1125,1104,-21,0,,0,N,115,103,63,1,431,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3315,9E,N133EV,3315,15412,TYS,"Knoxville, TN",10397,ATL,"Atlanta, GA",1750,1742,-8,22,1804,1834,8,1900,1842,-18,0,,0,N,70,60,30,1,152,,,,,,,,,
2018-06-21,DL,DL,DL,2536,DL,N939DL,2536,10397,ATL,"Atlanta, GA",10994,CHS,"Charleston, SC",1958,2011,13,16,2027,2110,5,2114,2115,1,0,,0,N,76,64,43,1,259,,,,,,,,,
2018-06-21,DL,DL,DL,2537,DL,N957AT,2537,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",2228,2225,-3,13,2238,2322,7,2347,2329,-18,0,,0,N,79,64,44,1,304,,,,,,,,,
2018-06-21,DL,DL,DL,2538,DL,N891AT,2538,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR",1955,1958,3,13,2011,2217,2,2219,2219,0,0,,0,N,144,141,126,1,834,,,,,,,,,
2018-06-21,DL,DL,DL,2539,DL,N863DN,2539,13342,MKE,"Milwaukee, WI",10397,ATL,"Atlanta, GA",705,659,-6,12,711,956,7,1006,1003,-3,0,,0,N,121,124,105,1,669,,,,,,,,,
2018-06-21,DL,DL,DL,2540,DL,N395DN,2540,14747,SEA,"Seattle, WA",14492,RDU,"Raleigh/Durham, NC",1225,1221,-4,28,1249,2020,5,2036,2025,-11,0,,0,N,311,304,271,1,2354,,,,,,,,,
2018-06-21,DL,DL,DL,2541,DL,N968DL,2541,10397,ATL,"Atlanta, GA",11423,DSM,"Des Moines, IA",921,922,1,19,941,1018,5,1024,1023,-1,0,,0,N,123,121,97,1,743,,,,,,,,,
2018-06-21,DL,DL,DL,2541,DL,N968DL,2541,11423,DSM,"Des Moines, IA",10397,ATL,"Atlanta, GA",1108,1106,-2,10,1116,1403,7,1411,1410,-1,0,,0,N,123,124,107,1,743,,,,,,,,,
2018-06-21,DL,DL,DL,2542,DL,N936DN,2542,11292,DEN,"Denver, CO",11433,DTW,"Detroit, MI",1625,1623,-2,13,1636,2110,9,2119,2119,0,0,,0,N,174,176,154,1,1123,,,,,,,,,
2018-06-21,DL,DL,DL,2543,DL,N332NB,2543,11278,DCA,"Washington, DC",13487,MSP,"Minneapolis, MN",1100,1054,-6,16,1110,1217,4,1237,1221,-16,0,,0,N,157,147,127,1,931,,,,,,,,,
2018-06-21,DL,DL,DL,2544,DL,N979DL,2544,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",1102,1059,-3,15,1114,1108,3,1122,1111,-11,0,,0,N,80,72,54,1,332,,,,,,,,,
2018-06-21,DL,DL,DL,2544,DL,N979DL,2544,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA",1205,1158,-7,17,1215,1417,5,1434,1422,-12,0,,0,N,89,84,62,1,332,,,,,,,,,
2018-06-21,DL,DL,DL,2545,DL,N860DN,2545,13487,MSP,"Minneapolis, MN",11433,DTW,"Detroit, MI",850,849,-1,14,903,1122,9,1130,1131,1,0,,0,N,100,102,79,1,528,,,,,,,,,
2018-06-21,DL,DL,DL,2546,DL,N333NW,2546,14679,SAN,"San Diego, CA",14869,SLC,"Salt Lake City, UT",1830,1843,13,16,1859,2121,5,2120,2126,6,0,,0,N,110,103,82,1,626,,,,,,,,,
2018-06-21,DL,DL,DL,2546,DL,N333NW,2546,14869,SLC,"Salt Lake City, UT",14679,SAN,"San Diego, CA",1655,1659,4,17,1716,1748,14,1747,1802,15,0,,0,N,112,123,92,1,626,0,0,15,0,0,,,,
2018-06-21,DL,DL,DL,2547,DL,N360NW,2547,11433,DTW,"Detroit, MI",10721,BOS,"Boston, MA",1551,1607,16,22,1629,1751,16,1755,1807,12,0,,0,N,124,120,82,1,632,,,,,,,,,
2018-06-21,DL,DL,DL,2548,DL,N908DA,2548,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",2033,2052,19,20,2112,2222,5,2226,2227,1,0,,0,N,113,95,70,1,554,,,,,,,,,
2018-06-21,DL,DL,DL,2549,DL,N332NB,2549,13487,MSP,"Minneapolis, MN",10721,BOS,"Boston, MA",1320,1316,-4,12,1328,1647,21,1720,1708,-12,0,,0,N,180,172,139,1,1124,,,,,,,,,
2018-06-21,DL,DL,DL,2552,DL,N324DX,2552,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",700,700,0,22,722,931,11,950,942,-8,0,,0,N,170,162,129,1,946,,,,,,,,,
2018-06-21,DL,DL,DL,2553,DL,N343NB,2553,13487,MSP,"Minneapolis, MN",14576,ROC,"Rochester, NY",2030,2039,9,9,2048,2329,5,2338,2334,-4,0,,0,N,128,115,101,1,783,,,,,,,,,
2018-06-21,DL,DL,DL,2554,DL,N979AT,2554,10397,ATL,"Atlanta, GA",12951,LFT,"Lafayette, LA",2047,2217,90,13,2230,2242,5,2123,2247,84,0,,0,N,96,90,72,1,503,64,0,0,0,20,,,,
2018-06-21,DL,DL,DL,2556,DL,N3743H,2556,10693,BNA,"Nashville, TN",12892,LAX,"Los Angeles, CA",1735,1730,-5,20,1750,1952,12,2002,2004,2,0,,0,N,267,274,242,1,1797,,,,,,,,,
2018-06-21,DL,DL,DL,2556,DL,N3743H,2556,12892,LAX,"Los Angeles, CA",10693,BNA,"Nashville, TN",1040,1052,12,16,1108,1627,7,1651,1634,-17,0,,0,N,251,222,199,1,1797,,,,,,,,,
2018-06-21,DL,DL,DL,2557,DL,N915DN,2557,13931,ORF,"Norfolk, VA",10397,ATL,"Atlanta, GA",550,545,-5,11,556,715,7,731,722,-9,0,,0,N,101,97,79,1,516,,,,,,,,,
2018-06-21,DL,DL,DL,2558,DL,N348DN,2558,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",2159,2159,0,13,2212,2305,9,2321,2314,-7,0,,0,N,262,255,233,1,1747,,,,,,,,,
2018-06-21,DL,DL,DL,2559,DL,N313DN,2559,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",1921,1941,20,18,1959,2026,3,2023,2029,6,0,,0,N,242,228,207,1,1587,,,,,,,,,
2018-06-21,DL,DL,DL,2560,DL,N948DL,2560,12264,IAD,"Washington, DC",10397,ATL,"Atlanta, GA",600,605,5,14,619,734,5,750,739,-11,0,,0,N,110,94,75,1,534,,,,,,,,,
2018-06-21,DL,DL,DL,2561,DL,N833MH,2561,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",955,952,-3,16,1008,1226,13,1310,1239,-31,0,,0,N,375,347,318,1,2475,,,,,,,,,
2018-06-21,DL,DL,DL,2562,DL,N841DN,2562,14747,SEA,"Seattle, WA",12478,JFK,"New York, NY",2305,2332,27,16,2348,747,8,720,755,35,0,,0,N,315,323,299,1,2422,5,0,8,0,22,,,,
2018-06-21,DL,DL,DL,2563,DL,N308DE,2563,10397,ATL,"Atlanta, GA",11624,EYW,"Key West, FL",1745,1744,-1,27,1811,1939,4,1946,1943,-3,0,,0,N,121,119,88,1,646,,,,,,,,,
2018-06-21,DL,DL,DL,2564,DL,N934DL,2564,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",1239,1238,-1,33,1311,1429,5,1431,1434,3,0,,0,N,112,116,78,1,545,,,,,,,,,
2018-06-22,AA,AA,AA,1773,AA,N917UY,1773,11057,CLT,"Charlotte, NC",15304,TPA,"Tampa, FL",2210,2248,38,21,2309,17,4,2347,21,34,0,,0,N,97,93,68,1,507,34,0,0,0,0,,,,
2018-06-22,AA,AA,AA,1774,AA,N662AW,1774,11884,GEG,"Spokane, WA",11298,DFW,"Dallas/Fort Worth, TX",1340,1347,7,9,1356,1849,24,1918,1913,-5,0,,0,N,218,206,173,1,1477,,,,,,,,,
2018-06-22,AA,AA,AA,1775,AA,N722US,1775,11057,CLT,"Charlotte, NC",11278,DCA,"Washington, DC",1639,1637,-2,23,1700,1752,4,1817,1756,-21,0,,0,N,98,79,52,1,331,,,,,,,,,
2018-06-22,AA,AA,AA,1776,AA,N534UW,1776,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",1416,1418,2,14,1432,1631,7,1655,1638,-17,0,,0,N,159,140,119,1,861,,,,,,,,,
2018-06-22,AA,AA,AA,1776,AA,N534UW,1776,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1045,1055,10,30,1125,1324,5,1324,1329,5,0,,0,N,159,154,119,1,861,,,,,,,,,
2018-06-22,AA,AA,AA,1779,AA,N959UW,1779,13487,MSP,"Minneapolis, MN",14100,PHL,"Philadelphia, PA",1151,1143,-8,18,1201,1513,8,1529,1521,-8,0,,0,N,158,158,132,1,980,,,,,,,,,
2018-06-22,AA,AA,AA,1779,AA,N959UW,1779,14100,PHL,"Philadelphia, PA",13487,MSP,"Minneapolis, MN",911,906,-5,49,955,1105,4,1111,1109,-2,0,,0,N,180,183,130,1,980,,,,,,,,,
2018-06-22,AA,AA,AA,1780,AA,N198UW,1780,14771,SFO,"San Francisco, CA",14100,PHL,"Philadelphia, PA",2324,2333,9,36,9,753,6,750,759,9,0,,0,N,326,326,284,1,2521,,,,,,,,,
2018-06-22,AA,AA,AA,1781,AA,N551UW,1781,11292,DEN,"Denver, CO",14100,PHL,"Philadelphia, PA",1132,1143,11,63,1246,1807,13,1715,1820,65,0,,0,N,223,277,201,1,1558,0,0,65,0,0,,,,
2018-06-22,AA,AA,AA,1781,AA,N551UW,1781,14100,PHL,"Philadelphia, PA",11292,DEN,"Denver, CO",820,817,-3,28,845,1010,11,1031,1021,-10,0,,0,N,251,244,205,1,1558,,,,,,,,,
2018-06-22,AA,AA,AA,1782,AA,N581UW,1782,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",755,807,12,35,842,1022,10,1004,1032,28,0,,0,N,129,145,100,1,544,12,0,16,0,0,,,,
2018-06-22,AA,AA,AA,1783,AA,N982VJ,1783,14771,SFO,"San Francisco, CA",11057,CLT,"Charlotte, NC",2223,2222,-1,28,2250,605,6,620,611,-9,0,,0,N,297,289,255,1,2296,,,,,,,,,
2018-06-22,AA,AA,AA,1784,AA,N189UW,1784,14100,PHL,"Philadelphia, PA",10721,BOS,"Boston, MA",1035,1047,12,25,1112,1158,19,1207,1217,10,0,,0,N,92,90,46,1,280,,,,,,,,,
2018-06-22,AA,AA,AA,1785,AA,N534UW,1785,14100,PHL,"Philadelphia, PA",14027,PBI,"West Palm Beach/Palm Beach, FL",1805,1802,-3,25,1827,2036,5,2102,2041,-21,0,,0,N,177,159,129,1,951,,,,,,,,,
2018-06-22,AA,AA,AA,1786,AA,N586UW,1786,14100,PHL,"Philadelphia, PA",11292,DEN,"Denver, CO",2030,2028,-2,33,2101,2228,12,2241,2240,-1,0,,0,N,251,252,207,1,1558,,,,,,,,,
2018-06-22,AA,AA,AA,1787,AA,N955UW,1787,14100,PHL,"Philadelphia, PA",10397,ATL,"Atlanta, GA",1643,1641,-2,40,1721,1958,11,1859,2009,70,0,,0,N,136,208,157,1,666,0,0,70,0,0,,,,
2018-06-22,AA,AA,AA,1788,AA,N972UY,1788,11057,CLT,"Charlotte, NC",12953,LGA,"New York, NY",830,824,-6,32,856,1011,14,1030,1025,-5,0,,0,N,120,121,75,1,544,,,,,,,,,
2018-06-22,AA,AA,AA,1788,AA,N972UY,1788,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",1130,1131,1,33,1204,1328,5,1343,1333,-10,0,,0,N,133,122,84,1,544,,,,,,,,,
2018-06-22,AA,AA,AA,1789,AA,N510UW,1789,10792,BUF,"Buffalo, NY",11057,CLT,"Charlotte, NC",824,820,-4,12,832,1009,18,1021,1027,6,0,,0,N,117,127,97,1,546,,,,,,,,,
2018-06-22,AA,AA,AA,1790,AA,N508AY,1790,14100,PHL,"Philadelphia, PA",11057,CLT,"Charlotte, NC",1917,1912,-5,30,1942,2104,8,2118,2112,-6,0,,0,N,121,120,82,1,449,,,,,,,,,
2018-06-22,AA,AA,AA,1791,AA,N967UW,1791,12953,LGA,"New York, NY",14100,PHL,"Philadelphia, PA",845,843,-2,29,912,955,12,1004,1007,3,0,,0,N,79,84,43,1,96,,,,,,,,,
2018-06-22,AA,AA,AA,1792,AA,N832AW,1792,11066,CMH,"Columbus, OH",14107,PHX,"Phoenix, AZ",1820,1820,0,28,1848,1935,5,1925,1940,15,0,,0,N,245,260,227,1,1670,0,0,15,0,0,,,,
2018-06-22,AA,AA,AA,1792,AA,N839AW,1792,14107,PHX,"Phoenix, AZ",11066,CMH,"Columbus, OH",844,836,-8,15,851,1505,5,1530,1510,-20,0,,0,N,226,214,194,1,1670,,,,,,,,,
2018-06-22,AA,AA,AA,1793,AA,N961UW,1793,14100,PHL,"Philadelphia, PA",12451,JAX,"Jacksonville, FL",2100,2053,-7,29,2122,2309,4,2320,2313,-7,0,,0,N,140,140,107,1,742,,,,,,,,,
2018-06-22,AA,AA,AA,1794,AA,N770UW,1794,11057,CLT,"Charlotte, NC",14492,RDU,"Raleigh/Durham, NC",1614,1615,1,18,1633,1703,2,1714,1705,-9,0,,0,N,60,50,30,1,130,,,,,,,,,
2018-06-22,AA,AA,AA,1794,AA,N770UW,1794,14492,RDU,"Raleigh/Durham, NC",11057,CLT,"Charlotte, NC",1754,1750,-4,14,1804,1834,21,1907,1855,-12,0,,0,N,73,65,30,1,130,,,,,,,,,
2018-06-22,AA,AA,AA,1795,AA,N654AW,1795,11423,DSM,"Des Moines, IA",14107,PHX,"Phoenix, AZ",749,744,-5,29,813,853,20,903,913,10,0,,0,N,194,209,160,1,1150,,,,,,,,,
2018-06-22,AA,AA,AA,1796,AA,N702UW,1796,11057,CLT,"Charlotte, NC",11433,DTW,"Detroit, MI",1819,1817,-2,21,1838,1949,7,2016,1956,-20,0,,0,N,117,99,71,1,500,,,,,,,,,
2018-06-22,AA,AA,AA,1797,AA,N721UW,1797,14100,PHL,"Philadelphia, PA",14122,PIT,"Pittsburgh, PA",2040,2052,12,29,2121,2210,6,2200,2216,16,0,,0,N,80,84,49,1,268,12,0,4,0,0,,,,
2018-06-23,UA,UA,UA,334,UA,N808UA,334,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",945,939,-6,12,951,1057,11,1120,1108,-12,0,,0,N,95,89,66,1,447,,,,,,,,,
2018-06-23,UA,UA,UA,333,UA,N37506,333,11697,FLL,"Fort Lauderdale, FL",12266,IAH,"Houston, TX",900,853,-7,24,917,1021,8,1035,1029,-6,0,,0,N,155,156,124,1,966,,,,,,,,,
2018-06-23,UA,UA,UA,333,UA,N71411,333,12266,IAH,"Houston, TX",10721,BOS,"Boston, MA",1425,1421,-4,18,1439,1855,7,1919,1902,-17,0,,0,N,234,221,196,1,1597,,,,,,,,,
2018-06-23,UA,UA,UA,332,UA,N79541,332,11292,DEN,"Denver, CO",10721,BOS,"Boston, MA",1545,1627,42,18,1645,2214,7,2141,2221,40,0,,0,N,236,234,209,1,1754,0,0,40,0,0,,,,
2018-06-23,UA,UA,UA,331,UA,N18243,331,11292,DEN,"Denver, CO",11618,EWR,"Newark, NJ",1513,1512,-1,35,1547,2050,8,2100,2058,-2,0,,0,N,227,226,183,1,1605,,,,,,,,,
2018-06-23,UA,UA,UA,331,UA,N69818,331,14747,SEA,"Seattle, WA",11292,DEN,"Denver, CO",1050,1154,64,35,1229,1525,9,1434,1534,60,0,,0,N,164,160,116,1,1024,0,0,0,0,60,,,,
2018-06-23,UA,UA,UA,330,UA,N842UA,330,13303,MIA,"Miami, FL",13930,ORD,"Chicago, IL",1230,1248,18,18,1306,1441,3,1445,1444,-1,0,,0,N,195,176,155,1,1197,,,,,,,,,
2018-06-23,UA,UA,UA,329,UA,N77261,329,11292,DEN,"Denver, CO",11618,EWR,"Newark, NJ",2326,2324,-2,9,2333,437,5,456,442,-14,0,,0,N,210,198,184,1,1605,,,,,,,,,
2018-06-23,UA,UA,UA,328,UA,N777UA,328,11292,DEN,"Denver, CO",12173,HNL,"Honolulu, HI",1130,1127,-3,22,1149,1418,4,1443,1422,-21,0,,0,N,433,415,389,1,3365,,,,,,,,,
2018-06-23,UA,UA,UA,327,UA,N75426,327,11042,CLE,"Cleveland, OH",13930,ORD,"Chicago, IL",1940,1925,-15,13,1938,1930,3,2014,1933,-41,0,,0,N,94,68,52,1,316,,,,,,,,,
2018-06-23,UA,UA,UA,326,UA,N847UA,326,12264,IAD,"Washington, DC",14747,SEA,"Seattle, WA",1725,1725,0,28,1753,1950,8,2007,1958,-9,0,,0,N,342,333,297,1,2306,,,,,,,,,
2018-06-23,UA,UA,UA,326,UA,N805UA,326,13204,MCO,"Orlando, FL",12264,IAD,"Washington, DC",1325,1317,-8,13,1330,1509,6,1534,1515,-19,0,,0,N,129,118,99,1,758,,,,,,,,,
2018-06-23,UA,UA,UA,325,UA,N28457,325,12264,IAD,"Washington, DC",12892,LAX,"Los Angeles, CA",1600,1559,-1,11,1610,1809,13,1831,1822,-9,0,,0,N,331,323,299,1,2288,,,,,,,,,
2018-06-23,UA,UA,UA,325,UA,N28457,325,15304,TPA,"Tampa, FL",12264,IAD,"Washington, DC",1247,1242,-5,11,1253,1440,5,1459,1445,-14,0,,0,N,132,123,107,1,811,,,,,,,,,
2018-06-23,UA,UA,UA,324,UA,N68880,324,12892,LAX,"Los Angeles, CA",12264,IAD,"Washington, DC",814,811,-3,20,831,1555,4,1613,1559,-14,0,,0,N,299,288,264,1,2288,,,,,,,,,
2018-06-23,UA,UA,UA,323,UA,N419UA,323,14100,PHL,"Philadelphia, PA",11292,DEN,"Denver, CO",720,715,-5,12,727,851,7,920,858,-22,0,,0,N,240,223,204,1,1558,,,,,,,,,
2018-06-23,UA,UA,UA,322,UA,N69830,322,11292,DEN,"Denver, CO",12953,LGA,"New York, NY",51,49,-2,11,100,612,8,630,620,-10,0,,0,N,219,211,192,1,1620,,,,,,,,,
2018-06-23,UA,UA,UA,321,UA,N19130,321,12266,IAH,"Houston, TX",12264,IAD,"Washington, DC",1625,1652,27,14,1706,2027,7,2029,2034,5,0,,0,N,184,162,141,1,1190,,,,,,,,,
2018-06-23,UA,UA,UA,321,UA,N37506,321,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",1400,1539,99,16,1555,1654,9,1526,1703,97,0,,0,N,146,144,119,1,854,17,0,0,0,80,,,,
2018-06-23,UA,UA,UA,320,UA,N76522,320,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",1815,1807,-8,21,1828,1755,18,1822,1813,-9,0,,0,N,67,66,27,1,137,,,,,,,,,
2018-06-23,UA,UA,UA,319,UA,N66803,319,12264,IAD,"Washington, DC",12892,LAX,"Los Angeles, CA",604,604,0,14,618,817,15,834,832,-2,0,,0,N,330,328,299,1,2288,,,,,,,,,
2018-06-23,UA,UA,UA,318,UA,N495UA,318,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",2218,2217,-1,33,2250,10,7,21,17,-4,0,,0,N,123,120,80,1,529,,,,,,,,,
2018-06-23,UA,UA,UA,317,UA,N477UA,317,13930,ORD,"Chicago, IL",12441,JAC,"Jackson, WY",1245,1243,-2,37,1320,1457,4,1456,1501,5,0,,0,N,191,198,157,1,1162,,,,,,,,,
2018-06-23,UA,UA,UA,316,UA,N39415,316,14107,PHX,"Phoenix, AZ",12264,IAD,"Washington, DC",830,826,-4,17,843,1526,3,1540,1529,-11,0,,0,N,250,243,223,1,1956,,,,,,,,,
2018-06-23,UA,UA,UA,315,UA,N407UA,315,11697,FLL,"Fort Lauderdale, FL",12264,IAD,"Washington, DC",1335,1329,-6,37,1406,1616,5,1601,1621,20,0,,0,N,146,172,130,1,901,0,0,20,0,0,,,,
2018-06-23,UA,UA,UA,314,UA,N38458,314,11292,DEN,"Denver, CO",11618,EWR,"Newark, NJ",1755,1747,-8,24,1811,2313,9,2340,2322,-18,0,,0,N,225,215,182,1,1605,,,,,,,,,
2018-06-23,UA,UA,UA,314,UA,N780UA,314,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",1325,1332,7,24,1356,1642,4,1646,1646,0,0,,0,N,141,134,106,1,862,,,,,,,,,
2018-06-23,UA,UA,UA,313,UA,N14118,313,10721,BOS,"Boston, MA",14771,SFO,"San Francisco, CA",725,722,-3,16,738,1022,24,1100,1046,-14,0,,0,N,395,384,344,1,2704,,,,,,,,,
2018-06-23,UA,UA,UA,311,UA,N854UA,311,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",859,852,-7,9,901,935,17,1004,952,-12,0,,0,N,185,180,154,1,1123,,,,,,,,,
2018-06-23,UA,UA,UA,310,UA,N76502,310,13930,ORD,"Chicago, IL",12892,LAX,"Los Angeles, CA",1136,1129,-7,20,1149,1326,11,1408,1337,-31,0,,0,N,272,248,217,1,1744,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5477,OO,N929SW,5477,11921,GJT,"Grand Junction, CO",11292,DEN,"Denver, CO",1325,1609,164,34,1643,1725,4,1433,1729,176,0,,0,N,68,80,42,1,212,0,0,12,0,164,,,,
2018-06-24,UA,UA_CODESHARE,UA,5478,OO,N127SY,5478,11775,FSD,"Sioux Falls, SD",11292,DEN,"Denver, CO",935,926,-9,34,1000,1020,11,1017,1031,14,0,,0,N,102,125,80,1,483,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5479,OO,N987SW,5479,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",920,911,-9,12,923,1214,7,1223,1221,-2,0,,0,N,123,130,111,1,639,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5481,OO,N145SY,5481,11986,GRR,"Grand Rapids, MI",11292,DEN,"Denver, CO",1708,1708,0,12,1720,1754,10,1812,1804,-8,0,,0,N,184,176,154,1,1015,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5483,OO,N923SW,5483,14487,RDD,"Redding, CA",14771,SFO,"San Francisco, CA",645,630,-15,7,637,722,8,746,730,-16,0,,0,N,61,60,45,1,199,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5486,OO,N932SW,5486,15370,TUL,"Tulsa, OK",13930,ORD,"Chicago, IL",1815,1814,-1,23,1837,2000,11,2012,2011,-1,0,,0,N,117,117,83,1,585,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5487,OO,N163SY,5487,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",625,646,21,13,659,809,7,815,816,1,0,,0,N,110,90,70,1,409,,,,,,,,,
2018-06-24,UA,UA_CODESHARE,UA,5488,OO,N793SK,5488,10372,ASE,"Aspen, CO",12266,IAH,"Houston, TX",745,743,-2,40,823,1122,5,1115,1127,12,0,,0,N,150,164,119,1,913,,,,,,,,,
